2020-04-14 21:00:44 | INFO  | [main] o.e.BashExecuter:66 -  LINEA ENTRADA:Get:17 http://ppa.launchpad.net/obsproject/obs-studio/ubuntu focal InRelease [18.0 kB]
2020-04-14 21:00:44 | INFO  | [main] o.e.BashExecuter:66 -  LINEA ENTRADA:Hit:18 https://packages.microsoft.com/repos/azure-cli buster InRelease
2020-04-14 21:00:45 | INFO  | [main] o.e.BashExecuter:66 -  LINEA ENTRADA:Hit:19 https://packages.microsoft.com/repos/ms-teams stable InRelease
2020-04-14 21:00:45 | INFO  | [main] o.e.BashExecuter:66 -  LINEA ENTRADA:Get:20 http://dl.google.com/linux/chrome/deb stable/main amd64 Packages [1,110 B]
2020-04-14 21:00:46 | INFO  | [main] o.e.BashExecuter:66 -  LINEA ENTRADA:Get:21 http://packages.microsoft.com/repos/vscode stable/main amd64 Packages [171 kB]
2020-04-14 21:00:46 | INFO  | [main] o.e.BashExecuter:66 -  LINEA ENTRADA:Err:21 http://packages.microsoft.com/repos/vscode stable/main amd64 Packages
2020-04-14 21:00:46 | INFO  | [main] o.e.BashExecuter:66 -  LINEA ENTRADA:  File has unexpected size (171612 != 171467). Mirror sync in progress? [IP: 40.118.250.56 80]
2020-04-14 21:00:46 | INFO  | [main] o.e.BashExecuter:66 -  LINEA ENTRADA:  Hashes of expected file:
2020-04-14 21:00:46 | INFO  | [main] o.e.BashExecuter:66 -  LINEA ENTRADA:   - Filesize:171467 [weak]
2020-04-14 21:00:46 | INFO  | [main] o.e.BashExecuter:66 -  LINEA ENTRADA:   - SHA512:f7d4a72db6bf2c81806cd506353b68da7d57bc69b72a01695ac44fc18494a6c17987c48cfcb806bbdef5966372d8c2550a8f0e7d9ceb54c270827dc362763263
2020-04-14 21:00:46 | INFO  | [main] o.e.BashExecuter:66 -  LINEA ENTRADA:   - SHA256:1bea87fa36b58bc034d153c00cebf03c46303c6ef175e97df86bc63c6503ce91
2020-04-14 21:00:46 | INFO  | [main] o.e.BashExecuter:66 -  LINEA ENTRADA:   - SHA1:d4ca05c3b67cf15caf07bf9c17dc18403292ac6b [weak]
2020-04-14 21:00:46 | INFO  | [main] o.e.BashExecuter:66 -  LINEA ENTRADA:   - MD5Sum:ab7bb7a48f70850c05a4f647d3db704d [weak]
2020-04-14 21:00:46 | INFO  | [main] o.e.BashExecuter:66 -  LINEA ENTRADA:  Release file created at: Tue, 14 Apr 2020 17:11:00 +0000
2020-04-14 21:00:47 | INFO  | [main] o.e.BashExecuter:66 -  LINEA ENTRADA:Get:22 http://deb.debian.org/debian-security buster/updates/main Sources [108 kB]
2020-04-14 21:00:47 | INFO  | [main] o.e.BashExecuter:66 -  LINEA ENTRADA:Get:23 http://deb.debian.org/debian-security buster/updates/main i386 Packages [187 kB]
2020-04-14 21:00:47 | INFO  | [main] o.e.BashExecuter:66 -  LINEA ENTRADA:Get:24 http://deb.debian.org/debian-security buster/updates/main amd64 Packages [187 kB]
